Number,Title,Yardage,Description,TSS,Duration
4,Triathlon Swim Series - Speed and Power #4 - [WKT #11],3500,"Warm Up 700 as: - 200 Swim @50-60% - 200 Pull @60-70% - 4x25 Kick - Take 5s - 200 Swim @70% Drill Set 6x(25 FIST Drill / 25 Swim) - Take 10s Pre-Set 6x(25 Swim w/ OVER-Kick / 25 Swim limit kick) - Take 10s 6x(25 Press Your Buoy Drill / 25 Swim) - Take 10s Main Set 12x50 Swim in :34 (10%) on :49 100 EASY Pull 5x100 Swim on 1:40, as: #1 in 1:29 (Z2) #2 in 1:15 (CS) #3 in 1:11 (5%) #4 in 1:29 (Z2) #5 in 1:08 (10%) 100 EASY Pull 2x200 Paddles @80% - Take 15s Cool Down 4x25 FIST Drill 100 Choice",42,2625
4,Triathlon Swim Series - Open Water Skills #4 - [WKT #12],2000,"Warm Up 600 as: - 200 Swim @50-70% - 200 Pull @70% - 4x25 Kick - Take 5s - 4x25 FAST - Take 10s Drill Set 6x50 - Take 10s, as: - ODDS: 25 Finger Tip Drag / 25 Swim - EVENS: 25 HIGH Turnover / 25 Swim Pre-Set 6x50 Swim in :38 (CS) on :49 Main Set 3x800 - Take 30-45s, as: - 400 @70-80% - 300 @80%, sight each 25 - 100 @80-90% Cool Down 100 Choice",24,1500
4,Triathlon Swim Series - Open Water Skills #4 - [WKT #12],2500,"Warm Up 600 as: - 200 Swim @50-70% - 200 Pull @70% - 4x25 Kick - Take 5s - 4x25 FAST - Take 10s Drill Set 6x50 - Take 10s, as: - ODDS: 25 Finger Tip Drag / 25 Swim - EVENS: 25 HIGH Turnover / 25 Swim Pre-Set 6x50 Swim in :38 (CS) on :49 Main Set 3x800 - Take 30-45s, as: - 400 @70-80% - 300 @80%, sight each 25 - 100 @80-90% Cool Down 100 Choice",30,1875
4,Triathlon Swim Series - Open Water Skills #4 - [WKT #12],3000,"Warm Up 600 as: - 200 Swim @50-70% - 200 Pull @70% - 4x25 Kick - Take 5s - 4x25 FAST - Take 10s Drill Set 6x50 - Take 10s, as: - ODDS: 25 Finger Tip Drag / 25 Swim - EVENS: 25 HIGH Turnover / 25 Swim Pre-Set 6x50 Swim in :38 (CS) on :49 Main Set 3x800 - Take 30-45s, as: - 400 @70-80% - 300 @80%, sight each 25 - 100 @80-90% Cool Down 100 Choice",36,2250
4,Triathlon Swim Series - Open Water Skills #4 - [WKT #12],3500,"Warm Up 600 as: - 200 Swim @50-70% - 200 Pull @70% - 4x25 Kick - Take 5s - 4x25 FAST - Take 10s Drill Set 6x50 - Take 10s, as: - ODDS: 25 Finger Tip Drag / 25 Swim - EVENS: 25 HIGH Turnover / 25 Swim Pre-Set 6x50 Swim in :38 (CS) on :49 Main Set 3x800 - Take 30-45s, as: - 400 @70-80% - 300 @80%, sight each 25 - 100 @80-90% Cool Down 100 Choice",42,2625
5,Triathlon Swim Series - Endurance Build #5 - [WKT #13],2000,"Warm Up 700 as: - 200 Swim @50-70% - 4x25 Kick - Take 5s - 4x25 Swim as 12.5H / 12.5E - 200 Pull @70% - 4x25 Press Your Buoy Drill Drill Set 8x50 - Take 10s, as: - ODDS: 25 Catch Up Drill / 25 Swim - EVENS: 25 6-Kick Switch Drill / 25 Swim Pre-Set 600 Swim as 50H / 25E Main Set 4x100 as 25 Single Arm Drill, 75 Swim - Take 15s 5x200 Swim in 2:30–3:00 (Z2) on 1:29 4x50 Swim w/ Fins @50-70% - Take 10s Cool Down 100 EASY Backstroke 100 EASY Swim",24,1500
5,Triathlon Swim Series - Endurance Build #5 - [WKT #13],2500,"Warm Up 700 as: - 200 Swim @50-70% - 4x25 Kick - Take 5s - 4x25 Swim as 12.5H / 12.5E - 200 Pull @70% - 4x25 Press Your Buoy Drill Drill Set 8x50 - Take 10s, as: - ODDS: 25 Catch Up Drill / 25 Swim - EVENS: 25 6-Kick Switch Drill / 25 Swim Pre-Set 600 Swim as 50H / 25E Main Set 4x100 as 25 Single Arm Drill, 75 Swim - Take 15s 5x200 Swim in 2:30–3:00 (Z2) on 1:29 4x50 Swim w/ Fins @50-70% - Take 10s Cool Down 100 EASY Backstroke 100 EASY Swim",30,1875
5,Triathlon Swim Series - Endurance Build #5 - [WKT #13],3000,"Warm Up 700 as: - 200 Swim @50-70% - 4x25 Kick - Take 5s - 4x25 Swim as 12.5H / 12.5E - 200 Pull @70% - 4x25 Press Your Buoy Drill Drill Set 8x50 - Take 10s, as: - ODDS: 25 Catch Up Drill / 25 Swim - EVENS: 25 6-Kick Switch Drill / 25 Swim Pre-Set 600 Swim as 50H / 25E Main Set 4x100 as 25 Single Arm Drill, 75 Swim - Take 15s 5x200 Swim in 2:30–3:00 (Z2) on 1:29 4x50 Swim w/ Fins @50-70% - Take 10s Cool Down 100 EASY Backstroke 100 EASY Swim",36,2250
5,Triathlon Swim Series - Endurance Build #5 - [WKT #13],3500,"Warm Up 700 as: - 200 Swim @50-70% - 4x25 Kick - Take 5s - 4x25 Swim as 12.5H / 12.5E - 200 Pull @70% - 4x25 Press Your Buoy Drill Drill Set 8x50 - Take 10s, as: - ODDS: 25 Catch Up Drill / 25 Swim - EVENS: 25 6-Kick Switch Drill / 25 Swim Pre-Set 600 Swim as 50H / 25E Main Set 4x100 as 25 Single Arm Drill, 75 Swim - Take 15s 5x200 Swim in 2:30–3:00 (Z2) on 1:29 4x50 Swim w/ Fins @50-70% - Take 10s Cool Down 100 EASY Backstroke 100 EASY Swim",42,2625
5,Triathlon Swim Series - Speed and Power #5 - [WKT #14],2000,"Warm Up 1000 as: - 300 Swim @50-70% - 300 Pull @70% - 4x25 Swim, descend 1-4, 5-8 - Take 5-10s - 6x50 Swim in :44 (Z2) on :49 Drill Set 6x50 - Take 10s, as: - ODDS: 25 FIST Drill / 25 Swim - EVENS: 25 HORNS Drill / 25 Swim Pre-Set 10x50 Swim in :38 (CS) on :49 Main Set Two Times Through... 100 EASY 4x100 Swim on 1:40 as: - ODDS: in 1:08 (10%) - EVENS: in 1:15 (CS) 100 EASY 8x25 in :34 (10%) on :35 Cool Down 100 EASY Swim",24,1500
5,Triathlon Swim Series - Speed and Power #5 - [WKT #14],2500,"Warm Up 1000 as: - 300 Swim @50-70% - 300 Pull @70% - 4x25 Swim, descend 1-4, 5-8 - Take 5-10s - 6x50 Swim in :44 (Z2) on :49 Drill Set 6x50 - Take 10s, as: - ODDS: 25 FIST Drill / 25 Swim - EVENS: 25 HORNS Drill / 25 Swim Pre-Set 10x50 Swim in :38 (CS) on :49 Main Set Two Times Through... 100 EASY 4x100 Swim on 1:40 as: - ODDS: in 1:08 (10%) - EVENS: in 1:15 (CS) 100 EASY 8x25 in :34 (10%) on :35 Cool Down 100 EASY Swim",30,1875
5,Triathlon Swim Series - Speed and Power #5 - [WKT #14],3000,"Warm Up 1000 as: - 300 Swim @50-70% - 300 Pull @70% - 4x25 Swim, descend 1-4, 5-8 - Take 5-10s - 6x50 Swim in :44 (Z2) on :49 Drill Set 6x50 - Take 10s, as: - ODDS: 25 FIST Drill / 25 Swim - EVENS: 25 HORNS Drill / 25 Swim Pre-Set 10x50 Swim in :38 (CS) on :49 Main Set Two Times Through... 100 EASY 4x100 Swim on 1:40 as: - ODDS: in 1:08 (10%) - EVENS: in 1:15 (CS) 100 EASY 8x25 in :34 (10%) on :35 Cool Down 100 EASY Swim",36,2250
5,Triathlon Swim Series - Speed and Power #5 - [WKT #14],3500,"Warm Up 1000 as: - 300 Swim @50-70% - 300 Pull @70% - 4x25 Swim, descend 1-4, 5-8 - Take 5-10s - 6x50 Swim in :44 (Z2) on :49 Drill Set 6x50 - Take 10s, as: - ODDS: 25 FIST Drill / 25 Swim - EVENS: 25 HORNS Drill / 25 Swim Pre-Set 10x50 Swim in :38 (CS) on :49 Main Set Two Times Through... 100 EASY 4x100 Swim on 1:40 as: - ODDS: in 1:08 (10%) - EVENS: in 1:15 (CS) 100 EASY 8x25 in :34 (10%) on :35 Cool Down 100 EASY Swim",42,2625
5,Triathlon Swim Series - Open Water Skills #5 - [WKT #15*],2000,"Warm Up 900 as: - 300 Swim @50-70% - 300 Pull @70% - 300 Swim, sight every 6 strokes Drill Set 8x50 - Take 10s, as: - ODDS: 25 TARZAN Swim / 25 Swim - EVENS: 50 w/ NO Walls Pre-Set 4x(25 Kick (use buoy as board), 50 Pull) - Take 10s Main Set 4x200 Swim @80%, sight every 6 strokes - Take 15s 3x300 Swim, as: - 200 @70%, sight every 6 strokes - 100 @90% - Take 20s Cool Down 200 Choice",24,1500
5,Triathlon Swim Series - Open Water Skills #5 - [WKT #15*],2500,"Warm Up 900 as: - 300 Swim @50-70% - 300 Pull @70% - 300 Swim, sight every 6 strokes Drill Set 8x50 - Take 10s, as: - ODDS: 25 TARZAN Swim / 25 Swim - EVENS: 50 w/ NO Walls Pre-Set 4x(25 Kick (use buoy as board), 50 Pull) - Take 10s Main Set 4x200 Swim @80%, sight every 6 strokes - Take 15s 3x300 Swim, as: - 200 @70%, sight every 6 strokes - 100 @90% - Take 20s Cool Down 200 Choice",30,1875
5,Triathlon Swim Series - Open Water Skills #5 - [WKT #15*],3000,"Warm Up 900 as: - 300 Swim @50-70% - 300 Pull @70% - 300 Swim, sight every 6 strokes Drill Set 8x50 - Take 10s, as: - ODDS: 25 TARZAN Swim / 25 Swim - EVENS: 50 w/ NO Walls Pre-Set 4x(25 Kick (use buoy as board), 50 Pull) - Take 10s Main Set 4x200 Swim @80%, sight every 6 strokes - Take 15s 3x300 Swim, as: - 200 @70%, sight every 6 strokes - 100 @90% - Take 20s Cool Down 200 Choice",36,2250
5,Triathlon Swim Series - Open Water Skills #5 - [WKT #15*],3500,"Warm Up 900 as: - 300 Swim @50-70% - 300 Pull @70% - 300 Swim, sight every 6 strokes Drill Set 8x50 - Take 10s, as: - ODDS: 25 TARZAN Swim / 25 Swim - EVENS: 50 w/ NO Walls Pre-Set 4x(25 Kick (use buoy as board), 50 Pull) - Take 10s Main Set 4x200 Swim @80%, sight every 6 strokes - Take 15s 3x300 Swim, as: - 200 @70%, sight every 6 strokes - 100 @90% - Take 20s Cool Down 200 Choice",42,2625
6,Triathlon Swim Series - Endurance Build #6 - [WKT #16],2000,"Warm Up 750 as: - 200 Swim @50-70% - 6x25 Catch Up Drill - Take 5s - 4x50 Swim, descend 1-3, 4 EASY - Take 10s - 200 Pull @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Press Your Buoy Drill / 25 Swim - EVENS: 25 HORNS / 25 Swim Pre-Set 6x75 Swim in 1:05 (CS) on 1:15 Main Set 4x100 Swim in 1:15 (CS) on 1:29 2x300 Swim in 4:26–4:30 (Z2) on 4:40, sight each 25 4x200 Swim on 3:15 as: - ODDS: in 2:30–2:56 (CS) - EVENS: in 3:02–3:05 (Z1) Cool Down 200 EASY Pull",24,1500
6,Triathlon Swim Series - Endurance Build #6 - [WKT #16],2500,"Warm Up 750 as: - 200 Swim @50-70% - 6x25 Catch Up Drill - Take 5s - 4x50 Swim, descend 1-3, 4 EASY - Take 10s - 200 Pull @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Press Your Buoy Drill / 25 Swim - EVENS: 25 HORNS / 25 Swim Pre-Set 6x75 Swim in 1:05 (CS) on 1:15 Main Set 4x100 Swim in 1:15 (CS) on 1:29 2x300 Swim in 4:26–4:30 (Z2) on 4:40, sight each 25 4x200 Swim on 3:15 as: - ODDS: in 2:30–2:56 (CS) - EVENS: in 3:02–3:05 (Z1) Cool Down 200 EASY Pull",30,1875
6,Triathlon Swim Series - Endurance Build #6 - [WKT #16],3000,"Warm Up 750 as: - 200 Swim @50-70% - 6x25 Catch Up Drill - Take 5s - 4x50 Swim, descend 1-3, 4 EASY - Take 10s - 200 Pull @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Press Your Buoy Drill / 25 Swim - EVENS: 25 HORNS / 25 Swim Pre-Set 6x75 Swim in 1:05 (CS) on 1:15 Main Set 4x100 Swim in 1:15 (CS) on 1:29 2x300 Swim in 4:26–4:30 (Z2) on 4:40, sight each 25 4x200 Swim on 3:15 as: - ODDS: in 2:30–2:56 (CS) - EVENS: in 3:02–3:05 (Z1) Cool Down 200 EASY Pull",36,2250
6,Triathlon Swim Series - Endurance Build #6 - [WKT #16],3500,"Warm Up 750 as: - 200 Swim @50-70% - 6x25 Catch Up Drill - Take 5s - 4x50 Swim, descend 1-3, 4 EASY - Take 10s - 200 Pull @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Press Your Buoy Drill / 25 Swim - EVENS: 25 HORNS / 25 Swim Pre-Set 6x75 Swim in 1:05 (CS) on 1:15 Main Set 4x100 Swim in 1:15 (CS) on 1:29 2x300 Swim in 4:26–4:30 (Z2) on 4:40, sight each 25 4x200 Swim on 3:15 as: - ODDS: in 2:30–2:56 (CS) - EVENS: in 3:02–3:05 (Z1) Cool Down 200 EASY Pull",42,2625
6,Triathlon Swim Series - Speed and Power #6 - [WKT #17],2000,"Warm Up 600 as: - 200 Swim @50-70% - 4x25 Kick - Take 5-10s - 4x25 Swim FAST - Take 10s - 200 Pull @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Single-arm Drill (Left) / 25 Single-arm Drill (Right) - EVENS: 25 Catch Up Drill / 25 Swim Pre-Set Four Times Through... - 25 Kick HARD (use a buoy as the board) - 50 Pull @80% - Take 15s Main Set 12x25 Swim in :34 (10%) on :49 12x50 Swim in :36 (5%) on 1:00 3x400 Swim in 5:05-5:06 (Z2) on 6:15 Cool Down 100 Backstroke - STRETCH it out 100 Choice",24,1500
6,Triathlon Swim Series - Speed and Power #6 - [WKT #17],2500,"Warm Up 600 as: - 200 Swim @50-70% - 4x25 Kick - Take 5-10s - 4x25 Swim FAST - Take 10s - 200 Pull @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Single-arm Drill (Left) / 25 Single-arm Drill (Right) - EVENS: 25 Catch Up Drill / 25 Swim Pre-Set Four Times Through... - 25 Kick HARD (use a buoy as the board) - 50 Pull @80% - Take 15s Main Set 12x25 Swim in :34 (10%) on :49 12x50 Swim in :36 (5%) on 1:00 3x400 Swim in 5:05-5:06 (Z2) on 6:15 Cool Down 100 Backstroke - STRETCH it out 100 Choice",30,1875
6,Triathlon Swim Series - Speed and Power #6 - [WKT #17],3000,"Warm Up 600 as: - 200 Swim @50-70% - 4x25 Kick - Take 5-10s - 4x25 Swim FAST - Take 10s - 200 Pull @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Single-arm Drill (Left) / 25 Single-arm Drill (Right) - EVENS: 25 Catch Up Drill / 25 Swim Pre-Set Four Times Through... - 25 Kick HARD (use a buoy as the board) - 50 Pull @80% - Take 15s Main Set 12x25 Swim in :34 (10%) on :49 12x50 Swim in :36 (5%) on 1:00 3x400 Swim in 5:05-5:06 (Z2) on 6:15 Cool Down 100 Backstroke - STRETCH it out 100 Choice",36,2250
6,Triathlon Swim Series - Speed and Power #6 - [WKT #17],3500,"Warm Up 600 as: - 200 Swim @50-70% - 4x25 Kick - Take 5-10s - 4x25 Swim FAST - Take 10s - 200 Pull @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Single-arm Drill (Left) / 25 Single-arm Drill (Right) - EVENS: 25 Catch Up Drill / 25 Swim Pre-Set Four Times Through... - 25 Kick HARD (use a buoy as the board) - 50 Pull @80% - Take 15s Main Set 12x25 Swim in :34 (10%) on :49 12x50 Swim in :36 (5%) on 1:00 3x400 Swim in 5:05-5:06 (Z2) on 6:15 Cool Down 100 Backstroke - STRETCH it out 100 Choice",42,2625
6,Triathlon Swim Series - Open Water Skills #6 - [WKT #18],2000,"Warm Up 700 as: - 200 Swim @50-70% - 3x100 Pull @70% - Take 10s - 4x50 Swim, sight once each 25 Drill Set Four Times Through... - 50 Swim, sight every 6 strokes - Take 5s - 50 Swim, br3 - Take 10s Pre-Set 500 Pull as 25 HARD / 25 EASY Main Set 800 Pull @70%, sight once each 25 - Take 30s 6x100 Swim in 1:29 (Z2) on 1:29 400 Pull/Paddles @70% - Take 20s 6x50 Swim in :36 (5%) on 1:00 Cool Down 200 Choice",24,1500
6,Triathlon Swim Series - Open Water Skills #6 - [WKT #18],2500,"Warm Up 700 as: - 200 Swim @50-70% - 3x100 Pull @70% - Take 10s - 4x50 Swim, sight once each 25 Drill Set Four Times Through... - 50 Swim, sight every 6 strokes - Take 5s - 50 Swim, br3 - Take 10s Pre-Set 500 Pull as 25 HARD / 25 EASY Main Set 800 Pull @70%, sight once each 25 - Take 30s 6x100 Swim in 1:29 (Z2) on 1:29 400 Pull/Paddles @70% - Take 20s 6x50 Swim in :36 (5%) on 1:00 Cool Down 200 Choice",30,1875
6,Triathlon Swim Series - Open Water Skills #6 - [WKT #18],3000,"Warm Up 700 as: - 200 Swim @50-70% - 3x100 Pull @70% - Take 10s - 4x50 Swim, sight once each 25 Drill Set Four Times Through... - 50 Swim, sight every 6 strokes - Take 5s - 50 Swim, br3 - Take 10s Pre-Set 500 Pull as 25 HARD / 25 EASY Main Set 800 Pull @70%, sight once each 25 - Take 30s 6x100 Swim in 1:29 (Z2) on 1:29 400 Pull/Paddles @70% - Take 20s 6x50 Swim in :36 (5%) on 1:00 Cool Down 200 Choice",36,2250
6,Triathlon Swim Series - Open Water Skills #6 - [WKT #18],3500,"Warm Up 700 as: - 200 Swim @50-70% - 3x100 Pull @70% - Take 10s - 4x50 Swim, sight once each 25 Drill Set Four Times Through... - 50 Swim, sight every 6 strokes - Take 5s - 50 Swim, br3 - Take 10s Pre-Set 500 Pull as 25 HARD / 25 EASY Main Set 800 Pull @70%, sight once each 25 - Take 30s 6x100 Swim in 1:29 (Z2) on 1:29 400 Pull/Paddles @70% - Take 20s 6x50 Swim in :36 (5%) on 1:00 Cool Down 200 Choice",42,2625
7,Triathlon Swim Series - Endurance Build #7 - [WKT #19],2000,"Warm Up 600 as: - 200 Swim @50-70% - 4x25 Kick - Take 5s - 4x25 Swim, descend 1-3 from steady to HARD, 4 EASY - 200 Pull @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Press Your Buoy Drill / 25 Swim - EVENS: 6-Kick Switch, focusing on body rotation Pre-Set 500 Pull as 25 HARD / 25 EASY Main Set 6x100 Swim in 1:29 (Z2) on 1:29 5x100 Swim in 1:15 (CS) on 1:29 4x100 Swim in 1:11 (5%) on 1:29 3x100 Swim in 1:08 (10%) on 1:29 4x50 Swim in :36 (5%) on 1:00 Cool Down 4x25 Press Your Buoy - Take 10s 100 Choice",24,1500
7,Triathlon Swim Series - Endurance Build #7 - [WKT #19],2500,"Warm Up 600 as: - 200 Swim @50-70% - 4x25 Kick - Take 5s - 4x25 Swim, descend 1-3 from steady to HARD, 4 EASY - 200 Pull @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Press Your Buoy Drill / 25 Swim - EVENS: 6-Kick Switch, focusing on body rotation Pre-Set 500 Pull as 25 HARD / 25 EASY Main Set 6x100 Swim in 1:29 (Z2) on 1:29 5x100 Swim in 1:15 (CS) on 1:29 4x100 Swim in 1:11 (5%) on 1:29 3x100 Swim in 1:08 (10%) on 1:29 4x50 Swim in :36 (5%) on 1:00 Cool Down 4x25 Press Your Buoy - Take 10s 100 Choice",30,1875
7,Triathlon Swim Series - Endurance Build #7 - [WKT #19],3000,"Warm Up 600 as: - 200 Swim @50-70% - 4x25 Kick - Take 5s - 4x25 Swim, descend 1-3 from steady to HARD, 4 EASY - 200 Pull @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Press Your Buoy Drill / 25 Swim - EVENS: 6-Kick Switch, focusing on body rotation Pre-Set 500 Pull as 25 HARD / 25 EASY Main Set 6x100 Swim in 1:29 (Z2) on 1:29 5x100 Swim in 1:15 (CS) on 1:29 4x100 Swim in 1:11 (5%) on 1:29 3x100 Swim in 1:08 (10%) on 1:29 4x50 Swim in :36 (5%) on 1:00 Cool Down 4x25 Press Your Buoy - Take 10s 100 Choice",36,2250
7,Triathlon Swim Series - Endurance Build #7 - [WKT #19],3500,"Warm Up 600 as: - 200 Swim @50-70% - 4x25 Kick - Take 5s - 4x25 Swim, descend 1-3 from steady to HARD, 4 EASY - 200 Pull @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Press Your Buoy Drill / 25 Swim - EVENS: 6-Kick Switch, focusing on body rotation Pre-Set 500 Pull as 25 HARD / 25 EASY Main Set 6x100 Swim in 1:29 (Z2) on 1:29 5x100 Swim in 1:15 (CS) on 1:29 4x100 Swim in 1:11 (5%) on 1:29 3x100 Swim in 1:08 (10%) on 1:29 4x50 Swim in :36 (5%) on 1:00 Cool Down 4x25 Press Your Buoy - Take 10s 100 Choice",42,2625
7,Triathlon Swim Series - Speed and Power #7 - [WKT #20],2000,"Warm Up 700 as: - 200 Swim @50-70% - 200 Pull @70% - 4x25 Kick - Take 10s - 4x50 Swim - Take 10s, descend 1-3, 4 EASY Drill Set 6x50 as 25 Scull / 25 Swim - Take 10s Pre-Set Five Times Through… - 50 Pull @90 - Take 10s - 50 EASY Pull - Take 10s Main Set 12x50 Swim in :34 (10%) on :49 100 EASY Pull 5x100 Swim in 1:11 (5%) on 1:29 100 EASY Pull 5x200 Swim in 2:30–2:56 (CS) on 1:29 100 EASY Pull Cool Down 100 Choice",24,1500
7,Triathlon Swim Series - Speed and Power #7 - [WKT #20],2500,"Warm Up 700 as: - 200 Swim @50-70% - 200 Pull @70% - 4x25 Kick - Take 10s - 4x50 Swim - Take 10s, descend 1-3, 4 EASY Drill Set 6x50 as 25 Scull / 25 Swim - Take 10s Pre-Set Five Times Through… - 50 Pull @90 - Take 10s - 50 EASY Pull - Take 10s Main Set 12x50 Swim in :34 (10%) on :49 100 EASY Pull 5x100 Swim in 1:11 (5%) on 1:29 100 EASY Pull 5x200 Swim in 2:30–2:56 (CS) on 1:29 100 EASY Pull Cool Down 100 Choice",30,1875
7,Triathlon Swim Series - Speed and Power #7 - [WKT #20],3000,"Warm Up 700 as: - 200 Swim @50-70% - 200 Pull @70% - 4x25 Kick - Take 10s - 4x50 Swim - Take 10s, descend 1-3, 4 EASY Drill Set 6x50 as 25 Scull / 25 Swim - Take 10s Pre-Set Five Times Through… - 50 Pull @90 - Take 10s - 50 EASY Pull - Take 10s Main Set 12x50 Swim in :34 (10%) on :49 100 EASY Pull 5x100 Swim in 1:11 (5%) on 1:29 100 EASY Pull 5x200 Swim in 2:30–2:56 (CS) on 1:29 100 EASY Pull Cool Down 100 Choice",36,2250
7,Triathlon Swim Series - Speed and Power #7 - [WKT #20],3500,"Warm Up 700 as: - 200 Swim @50-70% - 200 Pull @70% - 4x25 Kick - Take 10s - 4x50 Swim - Take 10s, descend 1-3, 4 EASY Drill Set 6x50 as 25 Scull / 25 Swim - Take 10s Pre-Set Five Times Through… - 50 Pull @90 - Take 10s - 50 EASY Pull - Take 10s Main Set 12x50 Swim in :34 (10%) on :49 100 EASY Pull 5x100 Swim in 1:11 (5%) on 1:29 100 EASY Pull 5x200 Swim in 2:30–2:56 (CS) on 1:29 100 EASY Pull Cool Down 100 Choice",42,2625
7,Triathlon Swim Series - Open Water Skills #7 - [WKT #21],2000,"Warm Up 800 as: - 300 Swim @50-70% - 200 Pull @70% - 4x25 Kick - Take 5-10s - 4x25 HARD Swim - Take 10s - 100 Swim @70% Drill Set 6x50 - Take 10s, as: - 25 Swim w/ an OVER-Kick - 25 Swim, sighting every 6 strokes Pre-Set Four Times Through... - 25 in :34 (10%) on :49 - 50 in :36 (5%) on :49 - 75 in 1:05 (CS) on 1:29 Main Set 4x50 Swim in :36 (5%) on 1:00 4x400 Pull @80%, sighting every 8 strokes - Take 20s 4x50 Swim in :36 (5%) on 1:00 Cool Down 100 Choice",24,1500
7,Triathlon Swim Series - Open Water Skills #7 - [WKT #21],2500,"Warm Up 800 as: - 300 Swim @50-70% - 200 Pull @70% - 4x25 Kick - Take 5-10s - 4x25 HARD Swim - Take 10s - 100 Swim @70% Drill Set 6x50 - Take 10s, as: - 25 Swim w/ an OVER-Kick - 25 Swim, sighting every 6 strokes Pre-Set Four Times Through... - 25 in :34 (10%) on :49 - 50 in :36 (5%) on :49 - 75 in 1:05 (CS) on 1:29 Main Set 4x50 Swim in :36 (5%) on 1:00 4x400 Pull @80%, sighting every 8 strokes - Take 20s 4x50 Swim in :36 (5%) on 1:00 Cool Down 100 Choice",30,1875
7,Triathlon Swim Series - Open Water Skills #7 - [WKT #21],3000,"Warm Up 800 as: - 300 Swim @50-70% - 200 Pull @70% - 4x25 Kick - Take 5-10s - 4x25 HARD Swim - Take 10s - 100 Swim @70% Drill Set 6x50 - Take 10s, as: - 25 Swim w/ an OVER-Kick - 25 Swim, sighting every 6 strokes Pre-Set Four Times Through... - 25 in :34 (10%) on :49 - 50 in :36 (5%) on :49 - 75 in 1:05 (CS) on 1:29 Main Set 4x50 Swim in :36 (5%) on 1:00 4x400 Pull @80%, sighting every 8 strokes - Take 20s 4x50 Swim in :36 (5%) on 1:00 Cool Down 100 Choice",36,2250
7,Triathlon Swim Series - Open Water Skills #7 - [WKT #21],3500,"Warm Up 800 as: - 300 Swim @50-70% - 200 Pull @70% - 4x25 Kick - Take 5-10s - 4x25 HARD Swim - Take 10s - 100 Swim @70% Drill Set 6x50 - Take 10s, as: - 25 Swim w/ an OVER-Kick - 25 Swim, sighting every 6 strokes Pre-Set Four Times Through... - 25 in :34 (10%) on :49 - 50 in :36 (5%) on :49 - 75 in 1:05 (CS) on 1:29 Main Set 4x50 Swim in :36 (5%) on 1:00 4x400 Pull @80%, sighting every 8 strokes - Take 20s 4x50 Swim in :36 (5%) on 1:00 Cool Down 100 Choice",42,2625
8,Triathlon Swim Series - Endurance Build #8 - [WKT #22],2000,"Warm Up 600 as: - 200 Swim @50-70% - 4x25 Kick - Take 5s - 4x25 Pull, descend 1-3, 4 EASY - 200 Swim @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Catch Up Drill / 25 Swim - EVENS: 25 Backstroke / 25 Swim Pre-Set 5x100 - Take 10-15s, as: - 25@90%, 50@80%, 25@70% Main Set 2x400 Swim in 5:05-5:06 (Z2) on 1:29 100 EASY Pull 6x100 Swim as: - ODDS: in 1:15 (CS) on 1:29 - EVENS: in 1:32 (Z1) on 1:45 100 EASY Pull 6x50 Swim in :34 (10%) on :49 Cool Down 4x25 Catch Up Drill - Take 5s 100 Choice",24,1500
8,Triathlon Swim Series - Endurance Build #8 - [WKT #22],2500,"Warm Up 600 as: - 200 Swim @50-70% - 4x25 Kick - Take 5s - 4x25 Pull, descend 1-3, 4 EASY - 200 Swim @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Catch Up Drill / 25 Swim - EVENS: 25 Backstroke / 25 Swim Pre-Set 5x100 - Take 10-15s, as: - 25@90%, 50@80%, 25@70% Main Set 2x400 Swim in 5:05-5:06 (Z2) on 1:29 100 EASY Pull 6x100 Swim as: - ODDS: in 1:15 (CS) on 1:29 - EVENS: in 1:32 (Z1) on 1:45 100 EASY Pull 6x50 Swim in :34 (10%) on :49 Cool Down 4x25 Catch Up Drill - Take 5s 100 Choice",30,1875
