Number,Title,Yardage,Description,TSS,Duration
19,Triathlon Swim Series - Speed and Power #4,2500,"Warm Up 700 as: - 200 Swim @50-60% - 200 Pull @60-70% - 3x25 Kick - Take 5s - 200 Swim @70% Drill Set 6x(25 FIST Drill / 25 Swim) - Take 10s Pre-Set 6x(25 Swim w/ OVER-Kick / 25 Swim limit kick) - Take 10s 6x(25 Press Your Buoy Drill / 25 Swim) - Take 10s Main Set 9x50 Swim in :32 (10%) on :50 100 EASY Pull 4x100 Swim on 1:25, as: #1 in 1:11 (Z2) #2 in 1:10 (CS) #3 in 1:07 (5%) #4 in 1:11 (Z2) #5 in 1:03 (10%) 100 EASY Pull 1x200 Paddles @80% - Take 15s Cool Down 3x25 FIST Drill 100 Choice",50,3000
19,Triathlon Swim Series - Speed and Power #4,2700,"Warm Up 700 as: - 200 Swim @50-60% - 200 Pull @60-70% - 3x25 Kick - Take 5s - 200 Swim @70% Drill Set 6x(25 FIST Drill / 25 Swim) - Take 10s Pre-Set 6x(25 Swim w/ OVER-Kick / 25 Swim limit kick) - Take 10s 6x(25 Press Your Buoy Drill / 25 Swim) - Take 10s Main Set 9x50 Swim in :32 (10%) on :50 100 EASY Pull 4x100 Swim on 1:25, as: #1 in 1:11 (Z2) #2 in 1:10 (CS) #3 in 1:07 (5%) #4 in 1:11 (Z2) #5 in 1:03 (10%) 100 EASY Pull 2x200 Paddles @80% - Take 15s Cool Down 3x25 FIST Drill 100 Choice",54,3240
19,Triathlon Swim Series - Speed and Power #4,3000,"Warm Up 700 as: - 200 Swim @50-60% - 200 Pull @60-70% - 3x25 Kick - Take 5s - 200 Swim @70% Drill Set 6x(25 FIST Drill / 25 Swim) - Take 10s Pre-Set 6x(25 Swim w/ OVER-Kick / 25 Swim limit kick) - Take 10s 6x(25 Press Your Buoy Drill / 25 Swim) - Take 10s Main Set 10x50 Swim in :32 (10%) on :50 100 EASY Pull 4x100 Swim on 1:25, as: #1 in 1:11 (Z2) #2 in 1:10 (CS) #3 in 1:07 (5%) #4 in 1:11 (Z2) #5 in 1:03 (10%) 100 EASY Pull 2x200 Paddles @80% - Take 15s Cool Down 3x25 FIST Drill 100 Choice",60,3600
19,Triathlon Swim Series - Speed and Power #4,3200,"Warm Up 700 as: - 200 Swim @50-60% - 200 Pull @60-70% - 4x25 Kick - Take 5s - 200 Swim @70% Drill Set 6x(25 FIST Drill / 25 Swim) - Take 10s Pre-Set 6x(25 Swim w/ OVER-Kick / 25 Swim limit kick) - Take 10s 6x(25 Press Your Buoy Drill / 25 Swim) - Take 10s Main Set 11x50 Swim in :32 (10%) on :50 100 EASY Pull 5x100 Swim on 1:25, as: #1 in 1:11 (Z2) #2 in 1:10 (CS) #3 in 1:07 (5%) #4 in 1:11 (Z2) #5 in 1:03 (10%) 100 EASY Pull 2x200 Paddles @80% - Take 15s Cool Down 4x25 FIST Drill 100 Choice",64,3840
19,Triathlon Swim Series - Speed and Power #4,3500.0,"Warm Up 700 as: - 200 Swim @50-60% - 200 Pull @60-70% - 4x25 Kick - Take 5s - 200 Swim @70% Drill Set 6x(25 FIST Drill / 25 Swim) - Take 10s Pre-Set 6x(25 Swim w/ OVER-Kick / 25 Swim limit kick) - Take 10s 6x(25 Press Your Buoy Drill / 25 Swim) - Take 10s Main Set 12x50 Swim in :32 (10%) on :50 100 EASY Pull 5x100 Swim on 1:25, as: #1 in 1:11 (Z2) #2 in 1:10 (CS) #3 in 1:07 (5%) #4 in 1:11 (Z2) #5 in 1:03 (10%) 100 EASY Pull 2x200 Paddles @80% - Take 15s Cool Down 4x25 FIST Drill 100 Choice",70,4200
20,Triathlon Swim Series - Speed and Power #5,2000,"Warm Up 900 as: - 200 Swim @50-70% - 200 Pull @70% - 5x25 Swim, descend 1-4, 5-8 - Take 5-10s - 3x50 Swim in :36 (Z2) on :50 Drill Set 5x50 - Take 10s, as: - ODDS: 25 FIST Drill / 25 Swim - EVENS: 25 HORNS Drill / 25 Swim Pre-Set 5x50 Swim in :35 (CS) on :50 Main Set 2x50 Swim in :32 (10%) on :50 1x300 Swim in 3:33–3:37 (Z2) on 3:50 100 EASY 2x100 Swim on 1:25 as: - ODDS: in 1:03 (10%) - EVENS: in 1:10 (CS) 100 EASY 5x25 in :16 (10%) on :30 Cool Down 50 FIST Drill 50 HORNS Drill 100 EASY Swim",40,2400
20,Triathlon Swim Series - Speed and Power #5,2200,"Warm Up 900 as: - 200 Swim @50-70% - 200 Pull @70% - 5x25 Swim, descend 1-4, 5-8 - Take 5-10s - 4x50 Swim in :36 (Z2) on :50 Drill Set 5x50 - Take 10s, as: - ODDS: 25 FIST Drill / 25 Swim - EVENS: 25 HORNS Drill / 25 Swim Pre-Set 5x50 Swim in :35 (CS) on :50 Main Set 3x50 Swim in :32 (10%) on :50 1x300 Swim in 3:33–3:37 (Z2) on 3:50 100 EASY 3x100 Swim on 1:25 as: - ODDS: in 1:03 (10%) - EVENS: in 1:10 (CS) 100 EASY 5x25 in :16 (10%) on :30 Cool Down 50 FIST Drill 50 HORNS Drill 100 EASY Swim",44,2640
20,Triathlon Swim Series - Speed and Power #5,2500,"Warm Up 900 as: - 200 Swim @50-70% - 200 Pull @70% - 6x25 Swim, descend 1-4, 5-8 - Take 5-10s - 4x50 Swim in :36 (Z2) on :50 Drill Set 6x50 - Take 10s, as: - ODDS: 25 FIST Drill / 25 Swim - EVENS: 25 HORNS Drill / 25 Swim Pre-Set 6x50 Swim in :35 (CS) on :50 Main Set 3x50 Swim in :32 (10%) on :50 1x300 Swim in 3:33–3:37 (Z2) on 3:50 100 EASY 3x100 Swim on 1:25 as: - ODDS: in 1:03 (10%) - EVENS: in 1:10 (CS) 100 EASY 6x25 in :16 (10%) on :30 Cool Down 50 FIST Drill 50 HORNS Drill 100 EASY Swim",50,3000
20,Triathlon Swim Series - Speed and Power #5,2700,"Warm Up 900 as: - 200 Swim @50-70% - 200 Pull @70% - 6x25 Swim, descend 1-4, 5-8 - Take 5-10s - 5x50 Swim in :36 (Z2) on :50 Drill Set 6x50 - Take 10s, as: - ODDS: 25 FIST Drill / 25 Swim - EVENS: 25 HORNS Drill / 25 Swim Pre-Set 6x50 Swim in :35 (CS) on :50 Main Set 3x50 Swim in :32 (10%) on :50 2x300 Swim in 3:33–3:37 (Z2) on 3:50 100 EASY 3x100 Swim on 1:25 as: - ODDS: in 1:03 (10%) - EVENS: in 1:10 (CS) 100 EASY 6x25 in :16 (10%) on :30 Cool Down 50 FIST Drill 50 HORNS Drill 100 EASY Swim",54,3240
20,Triathlon Swim Series - Speed and Power #5,3000,"Warm Up 900 as: - 200 Swim @50-70% - 200 Pull @70% - 7x25 Swim, descend 1-4, 5-8 - Take 5-10s - 5x50 Swim in :36 (Z2) on :50 Drill Set 7x50 - Take 10s, as: - ODDS: 25 FIST Drill / 25 Swim - EVENS: 25 HORNS Drill / 25 Swim Pre-Set 7x50 Swim in :35 (CS) on :50 Main Set 3x50 Swim in :32 (10%) on :50 2x300 Swim in 3:33–3:37 (Z2) on 3:50 100 EASY 3x100 Swim on 1:25 as: - ODDS: in 1:03 (10%) - EVENS: in 1:10 (CS) 100 EASY 7x25 in :16 (10%) on :30 Cool Down 50 FIST Drill 50 HORNS Drill 100 EASY Swim",60,3600
20,Triathlon Swim Series - Speed and Power #5,3200,"Warm Up 900 as: - 200 Swim @50-70% - 200 Pull @70% - 7x25 Swim, descend 1-4, 5-8 - Take 5-10s - 5x50 Swim in :36 (Z2) on :50 Drill Set 7x50 - Take 10s, as: - ODDS: 25 FIST Drill / 25 Swim - EVENS: 25 HORNS Drill / 25 Swim Pre-Set 7x50 Swim in :35 (CS) on :50 Main Set 4x50 Swim in :32 (10%) on :50 2x300 Swim in 3:33–3:37 (Z2) on 3:50 100 EASY 4x100 Swim on 1:25 as: - ODDS: in 1:03 (10%) - EVENS: in 1:10 (CS) 100 EASY 7x25 in :16 (10%) on :30 Cool Down 50 FIST Drill 50 HORNS Drill 100 EASY Swim",64,3840
20,Triathlon Swim Series - Speed and Power #5,3500.0,"Warm Up 900 as: - 200 Swim @50-70% - 200 Pull @70% - 8x25 Swim, descend 1-4, 5-8 - Take 5-10s - 6x50 Swim in :36 (Z2) on :50 Drill Set 8x50 - Take 10s, as: - ODDS: 25 FIST Drill / 25 Swim - EVENS: 25 HORNS Drill / 25 Swim Pre-Set 8x50 Swim in :35 (CS) on :50 Main Set 4x50 Swim in :32 (10%) on :50 2x300 Swim in 3:33–3:37 (Z2) on 3:50 100 EASY 4x100 Swim on 1:25 as: - ODDS: in 1:03 (10%) - EVENS: in 1:10 (CS) 100 EASY 8x25 in :16 (10%) on :30 Cool Down 50 FIST Drill 50 HORNS Drill 100 EASY Swim",70,4200
21,Triathlon Swim Series - Speed and Power #6,2000,"Warm Up 600 as: - 200 Swim @50-70% - 2x25 Kick - Take 5-10s - 2x25 Swim FAST - Take 10s - 200 Pull @70% Drill Set 3x50 - Take 10s, as: - ODDS: 25 Single-arm Drill (Left) / 25 Single-arm Drill (Right) - EVENS: 25 Catch Up Drill / 25 Swim Pre-Set Four Times Through... 25 Kick HARD (use a buoy as the board) 50 Pull @80% - Take 15s Main Set 7x25 Swim in :16 (10%) on :30 7x50 Swim in :33 (5%) on :50 2x400 Swim in 4:45–4:50 (Z2) on 5:05 Cool Down 100 Backstroke - STRETCH it out 100 Choice",40,2400
21,Triathlon Swim Series - Speed and Power #6,2200,"Warm Up 600 as: - 200 Swim @50-70% - 3x25 Kick - Take 5-10s - 3x25 Swim FAST - Take 10s - 200 Pull @70% Drill Set 4x50 - Take 10s, as: - ODDS: 25 Single-arm Drill (Left) / 25 Single-arm Drill (Right) - EVENS: 25 Catch Up Drill / 25 Swim Pre-Set Four Times Through... 25 Kick HARD (use a buoy as the board) 50 Pull @80% - Take 15s Main Set 8x25 Swim in :16 (10%) on :30 8x50 Swim in :33 (5%) on :50 2x400 Swim in 4:45–4:50 (Z2) on 5:05 Cool Down 100 Backstroke - STRETCH it out 100 Choice",44,2640
21,Triathlon Swim Series - Speed and Power #6,2500,"Warm Up 600 as: - 200 Swim @50-70% - 3x25 Kick - Take 5-10s - 3x25 Swim FAST - Take 10s - 200 Pull @70% Drill Set 4x50 - Take 10s, as: - ODDS: 25 Single-arm Drill (Left) / 25 Single-arm Drill (Right) - EVENS: 25 Catch Up Drill / 25 Swim Pre-Set Four Times Through... 25 Kick HARD (use a buoy as the board) 50 Pull @80% - Take 15s Main Set 9x25 Swim in :16 (10%) on :30 9x50 Swim in :33 (5%) on :50 2x400 Swim in 4:45–4:50 (Z2) on 5:05 Cool Down 100 Backstroke - STRETCH it out 100 Choice",50,3000
21,Triathlon Swim Series - Speed and Power #6,2700,"Warm Up 600 as: - 200 Swim @50-70% - 3x25 Kick - Take 5-10s - 3x25 Swim FAST - Take 10s - 200 Pull @70% Drill Set 5x50 - Take 10s, as: - ODDS: 25 Single-arm Drill (Left) / 25 Single-arm Drill (Right) - EVENS: 25 Catch Up Drill / 25 Swim Pre-Set Four Times Through... 25 Kick HARD (use a buoy as the board) 50 Pull @80% - Take 15s Main Set 9x25 Swim in :16 (10%) on :30 9x50 Swim in :33 (5%) on :50 2x400 Swim in 4:45–4:50 (Z2) on 5:05 Cool Down 100 Backstroke - STRETCH it out 100 Choice",54,3240
21,Triathlon Swim Series - Speed and Power #6,3000,"Warm Up 600 as: - 200 Swim @50-70% - 3x25 Kick - Take 5-10s - 3x25 Swim FAST - Take 10s - 200 Pull @70% Drill Set 5x50 - Take 10s, as: - ODDS: 25 Single-arm Drill (Left) / 25 Single-arm Drill (Right) - EVENS: 25 Catch Up Drill / 25 Swim Pre-Set Four Times Through... 25 Kick HARD (use a buoy as the board) 50 Pull @80% - Take 15s Main Set 10x25 Swim in :16 (10%) on :30 10x50 Swim in :33 (5%) on :50 3x400 Swim in 4:45–4:50 (Z2) on 5:05 Cool Down 100 Backstroke - STRETCH it out 100 Choice",60,3600
21,Triathlon Swim Series - Speed and Power #6,3200,"Warm Up 600 as: - 200 Swim @50-70% - 4x25 Kick - Take 5-10s - 4x25 Swim FAST - Take 10s - 200 Pull @70% Drill Set 5x50 - Take 10s, as: - ODDS: 25 Single-arm Drill (Left) / 25 Single-arm Drill (Right) - EVENS: 25 Catch Up Drill / 25 Swim Pre-Set Four Times Through... 25 Kick HARD (use a buoy as the board) 50 Pull @80% - Take 15s Main Set 11x25 Swim in :16 (10%) on :30 11x50 Swim in :33 (5%) on :50 3x400 Swim in 4:45–4:50 (Z2) on 5:05 Cool Down 100 Backstroke - STRETCH it out 100 Choice",64,3840
21,Triathlon Swim Series - Speed and Power #6,3500.0,"Warm Up 600 as: - 200 Swim @50-70% - 4x25 Kick - Take 5-10s - 4x25 Swim FAST - Take 10s - 200 Pull @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Single-arm Drill (Left) / 25 Single-arm Drill (Right) - EVENS: 25 Catch Up Drill / 25 Swim Pre-Set Four Times Through... 25 Kick HARD (use a buoy as the board) 50 Pull @80% - Take 15s Main Set 12x25 Swim in :16 (10%) on :30 12x50 Swim in :33 (5%) on :50 3x400 Swim in 4:45–4:50 (Z2) on 5:05 Cool Down 100 Backstroke - STRETCH it out 100 Choice",70,4200
22,Triathlon Swim Series - Speed and Power #7,2000,"Warm Up 700 as: - 200 Swim @50-70% - 200 Pull @70% - 2x25 Kick - Take 10s - 2x50 Swim - Take 10s, descend 1-3, 4 EASY Drill Set 3x50 as 25 Scull / 25 Swim - Take 10s Pre-Set Four Times Through… - 50 Pull @90 - Take 10s - 50 EASY Pull - Take 10s Main Set 6x50 Swim in :32 (10%) on :50 100 EASY Pull 3x100 Swim in 1:07 (5%) on 1:25 100 EASY Pull 2x200 Swim in 2:19–2:22 (CS) on 2:35 100 EASY Pull Cool Down 100 Choice",40,2400
22,Triathlon Swim Series - Speed and Power #7,2200,"Warm Up 700 as: - 200 Swim @50-70% - 200 Pull @70% - 2x25 Kick - Take 10s - 2x50 Swim - Take 10s, descend 1-3, 4 EASY Drill Set 3x50 as 25 Scull / 25 Swim - Take 10s Pre-Set Four Times Through… - 50 Pull @90 - Take 10s - 50 EASY Pull - Take 10s Main Set 7x50 Swim in :32 (10%) on :50 100 EASY Pull 3x100 Swim in 1:07 (5%) on 1:25 100 EASY Pull 3x200 Swim in 2:19–2:22 (CS) on 2:35 100 EASY Pull Cool Down 100 Choice",44,2640
22,Triathlon Swim Series - Speed and Power #7,2500,"Warm Up 700 as: - 200 Swim @50-70% - 200 Pull @70% - 2x25 Kick - Take 10s - 2x50 Swim - Take 10s, descend 1-3, 4 EASY Drill Set 4x50 as 25 Scull / 25 Swim - Take 10s Pre-Set Four Times Through… - 50 Pull @90 - Take 10s - 50 EASY Pull - Take 10s Main Set 8x50 Swim in :32 (10%) on :50 100 EASY Pull 4x100 Swim in 1:07 (5%) on 1:25 100 EASY Pull 3x200 Swim in 2:19–2:22 (CS) on 2:35 100 EASY Pull Cool Down 100 Choice",50,3000
22,Triathlon Swim Series - Speed and Power #7,2700,"Warm Up 700 as: - 200 Swim @50-70% - 200 Pull @70% - 3x25 Kick - Take 10s - 3x50 Swim - Take 10s, descend 1-3, 4 EASY Drill Set 4x50 as 25 Scull / 25 Swim - Take 10s Pre-Set Four Times Through… - 50 Pull @90 - Take 10s - 50 EASY Pull - Take 10s Main Set 8x50 Swim in :32 (10%) on :50 100 EASY Pull 4x100 Swim in 1:07 (5%) on 1:25 100 EASY Pull 3x200 Swim in 2:19–2:22 (CS) on 2:35 100 EASY Pull Cool Down 100 Choice",54,3240
22,Triathlon Swim Series - Speed and Power #7,3000,"Warm Up 700 as: - 200 Swim @50-70% - 200 Pull @70% - 3x25 Kick - Take 10s - 3x50 Swim - Take 10s, descend 1-3, 4 EASY Drill Set 4x50 as 25 Scull / 25 Swim - Take 10s Pre-Set Four Times Through… - 50 Pull @90 - Take 10s - 50 EASY Pull - Take 10s Main Set 9x50 Swim in :32 (10%) on :50 100 EASY Pull 4x100 Swim in 1:07 (5%) on 1:25 100 EASY Pull 4x200 Swim in 2:19–2:22 (CS) on 2:35 100 EASY Pull Cool Down 100 Choice",60,3600
22,Triathlon Swim Series - Speed and Power #7,3200,"Warm Up 700 as: - 200 Swim @50-70% - 200 Pull @70% - 3x25 Kick - Take 10s - 3x50 Swim - Take 10s, descend 1-3, 4 EASY Drill Set 5x50 as 25 Scull / 25 Swim - Take 10s Pre-Set Four Times Through… - 50 Pull @90 - Take 10s - 50 EASY Pull - Take 10s Main Set 10x50 Swim in :32 (10%) on :50 100 EASY Pull 5x100 Swim in 1:07 (5%) on 1:25 100 EASY Pull 4x200 Swim in 2:19–2:22 (CS) on 2:35 100 EASY Pull Cool Down 100 Choice",64,3840
22,Triathlon Swim Series - Speed and Power #7,3500,"Warm Up 700 as: - 200 Swim @50-70% - 200 Pull @70% - 4x25 Kick - Take 10s - 4x50 Swim - Take 10s, descend 1-3, 4 EASY Drill Set 5x50 as 25 Scull / 25 Swim - Take 10s Pre-Set Four Times Through… - 50 Pull @90 - Take 10s - 50 EASY Pull - Take 10s Main Set 10x50 Swim in :32 (10%) on :50 100 EASY Pull 5x100 Swim in 1:07 (5%) on 1:25 100 EASY Pull 4x200 Swim in 2:19–2:22 (CS) on 2:35 100 EASY Pull Cool Down 100 Choice",70,4200
22,Triathlon Swim Series - Speed and Power #7,4000.0,"Warm Up 700 as: - 200 Swim @50-70% - 200 Pull @70% - 4x25 Kick - Take 10s - 4x50 Swim - Take 10s, descend 1-3, 4 EASY Drill Set 6x50 as 25 Scull / 25 Swim - Take 10s Pre-Set Four Times Through… - 50 Pull @90 - Take 10s - 50 EASY Pull - Take 10s Main Set 12x50 Swim in :32 (10%) on :50 100 EASY Pull 6x100 Swim in 1:07 (5%) on 1:25 100 EASY Pull 5x200 Swim in 2:19–2:22 (CS) on 2:35 100 EASY Pull Cool Down 100 Choice",80,4800
23,Triathlon Swim Series - Speed and Power #8,2000,"Warm Up 700 as: - 200 Swim @50-70% - 200 Pull @70% - 2x25 HARD - Take 10s - 200 Swim @70% Drill Set 4x50 - Take 10s, as: - ODDS: 25 Finger Tip Drill / 25 Swim - EVENS: br3 Pre-Set 500 Pull as 100H/100E, 75H/75E, 50H/50E, 25H/25E Main Set 4x100 Swim in 1:07 (5%) on 1:25 100 EASY Pull 2x200 Swim in 2:19-2:22 (CS) on 2:35 100 EASY Pull 2x50 Swim in :32 (10%) on :50 Cool Down 100 Choice",40,2400
23,Triathlon Swim Series - Speed and Power #8,2200,"Warm Up 700 as: - 200 Swim @50-70% - 200 Pull @70% - 2x25 HARD - Take 10s - 200 Swim @70% Drill Set 5x50 - Take 10s, as: - ODDS: 25 Finger Tip Drill / 25 Swim - EVENS: br3 Pre-Set 500 Pull as 100H/100E, 75H/75E, 50H/50E, 25H/25E Main Set 5x100 Swim in 1:07 (5%) on 1:25 100 EASY Pull 2x200 Swim in 2:19-2:22 (CS) on 2:35 100 EASY Pull 2x50 Swim in :32 (10%) on :50 Cool Down 100 Choice",44,2640
23,Triathlon Swim Series - Speed and Power #8,2500,"Warm Up 700 as: - 200 Swim @50-70% - 200 Pull @70% - 3x25 HARD - Take 10s - 200 Swim @70% Drill Set 5x50 - Take 10s, as: - ODDS: 25 Finger Tip Drill / 25 Swim - EVENS: br3 Pre-Set 500 Pull as 100H/100E, 75H/75E, 50H/50E, 25H/25E Main Set 5x100 Swim in 1:07 (5%) on 1:25 100 EASY Pull 3x200 Swim in 2:19-2:22 (CS) on 2:35 100 EASY Pull 3x50 Swim in :32 (10%) on :50 Cool Down 100 Choice",50,3000
23,Triathlon Swim Series - Speed and Power #8,2700,"Warm Up 700 as: - 200 Swim @50-70% - 200 Pull @70% - 3x25 HARD - Take 10s - 200 Swim @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Finger Tip Drill / 25 Swim - EVENS: br3 Pre-Set 500 Pull as 100H/100E, 75H/75E, 50H/50E, 25H/25E Main Set 6x100 Swim in 1:07 (5%) on 1:25 100 EASY Pull 3x200 Swim in 2:19-2:22 (CS) on 2:35 100 EASY Pull 3x50 Swim in :32 (10%) on :50 Cool Down 100 Choice",54,3240
23,Triathlon Swim Series - Speed and Power #8,3000,"Warm Up 700 as: - 200 Swim @50-70% - 200 Pull @70% - 3x25 HARD - Take 10s - 200 Swim @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Finger Tip Drill / 25 Swim - EVENS: br3 Pre-Set 500 Pull as 100H/100E, 75H/75E, 50H/50E, 25H/25E Main Set 6x100 Swim in 1:07 (5%) on 1:25 100 EASY Pull 3x200 Swim in 2:19-2:22 (CS) on 2:35 100 EASY Pull 3x50 Swim in :32 (10%) on :50 Cool Down 100 Choice",60,3600
23,Triathlon Swim Series - Speed and Power #8,3200,"Warm Up 700 as: - 200 Swim @50-70% - 200 Pull @70% - 3x25 HARD - Take 10s - 200 Swim @70% Drill Set 7x50 - Take 10s, as: - ODDS: 25 Finger Tip Drill / 25 Swim - EVENS: br3 Pre-Set 500 Pull as 100H/100E, 75H/75E, 50H/50E, 25H/25E Main Set 7x100 Swim in 1:07 (5%) on 1:25 100 EASY Pull 3x200 Swim in 2:19-2:22 (CS) on 2:35 100 EASY Pull 3x50 Swim in :32 (10%) on :50 Cool Down 100 Choice",64,3840
23,Triathlon Swim Series - Speed and Power #8,3500,"Warm Up 700 as: - 200 Swim @50-70% - 200 Pull @70% - 4x25 HARD - Take 10s - 200 Swim @70% Drill Set 8x50 - Take 10s, as: - ODDS: 25 Finger Tip Drill / 25 Swim - EVENS: br3 Pre-Set 500 Pull as 100H/100E, 75H/75E, 50H/50E, 25H/25E Main Set 8x100 Swim in 1:07 (5%) on 1:25 100 EASY Pull 4x200 Swim in 2:19-2:22 (CS) on 2:35 100 EASY Pull 4x50 Swim in :32 (10%) on :50 Cool Down 100 Choice",70,4200
23,Triathlon Swim Series - Speed and Power #8,3700.0,"Warm Up 700 as: - 200 Swim @50-70% - 200 Pull @70% - 4x25 HARD - Take 10s - 200 Swim @70% Drill Set 8x50 - Take 10s, as: - ODDS: 25 Finger Tip Drill / 25 Swim - EVENS: br3 Pre-Set 500 Pull as 100H/100E, 75H/75E, 50H/50E, 25H/25E Main Set 8x100 Swim in 1:07 (5%) on 1:25 100 EASY Pull 4x200 Swim in 2:19-2:22 (CS) on 2:35 100 EASY Pull 4x50 Swim in :32 (10%) on :50 Cool Down 100 Choice",74,4440
