Number,Title,Yardage,Description,TSS,Duration
19,Endurance Build #7,2500,"Warm Up 200 Swim @50-70% 4x25 Kick - Take 5s 4x25 Swim, descend 1-3 from steady to HARD, 4 EASY 200 Pull @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Press Your Buoy Drill / 25 Swim - EVENS: 6-Kick Switch, focusing on body rotation Pre-Set 500 Pull as 25 HARD / 25 EASY Main Set 6x100 Swim in 1:48 (Z2) on 2:00 5x100 Swim in 1:46 (CS) on 2:00 4x100 Swim in 1:41 (5%) on 2:00 3x100 Swim in 1:35 (10%) on 2:00 4x50 Swim in :50 (5%) on 1:00 Cool Down 4x25 Press Your Buoy - Take 10s 100 Choice",50,3047
19,Endurance Build #7,3000,"Warm Up 200 Swim @50-70% 4x25 Kick - Take 5s 4x25 Swim, descend 1-3 from steady to HARD, 4 EASY 200 Pull @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Press Your Buoy Drill / 25 Swim - EVENS: 6-Kick Switch, focusing on body rotation Pre-Set 500 Pull as 25 HARD / 25 EASY Main Set 6x100 Swim in 1:48 (Z2) on 2:00 5x100 Swim in 1:46 (CS) on 2:00 4x100 Swim in 1:41 (5%) on 2:00 3x100 Swim in 1:35 (10%) on 2:00 4x50 Swim in :50 (5%) on 1:00 Cool Down 4x25 Press Your Buoy - Take 10s 100 Choice",60,3656
19,Endurance Build #7,3500,"Warm Up 200 Swim @50-70% 4x25 Kick - Take 5s 4x25 Swim, descend 1-3 from steady to HARD, 4 EASY 200 Pull @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Press Your Buoy Drill / 25 Swim - EVENS: 6-Kick Switch, focusing on body rotation Pre-Set 500 Pull as 25 HARD / 25 EASY Main Set 6x100 Swim in 1:48 (Z2) on 2:00 5x100 Swim in 1:46 (CS) on 2:00 4x100 Swim in 1:41 (5%) on 2:00 3x100 Swim in 1:35 (10%) on 2:00 4x50 Swim in :50 (5%) on 1:00 Cool Down 4x25 Press Your Buoy - Take 10s 100 Choice",70,4266
19,Endurance Build #7,3600,"Warm Up 200 Swim @50-70% 4x25 Kick - Take 5s 4x25 Swim, descend 1-3 from steady to HARD, 4 EASY 200 Pull @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Press Your Buoy Drill / 25 Swim - EVENS: 6-Kick Switch, focusing on body rotation Pre-Set 500 Pull as 25 HARD / 25 EASY Main Set 6x100 Swim in 1:48 (Z2) on 2:00 5x100 Swim in 1:46 (CS) on 2:00 4x100 Swim in 1:41 (5%) on 2:00 3x100 Swim in 1:35 (10%) on 2:00 4x50 Swim in :50 (5%) on 1:00 Cool Down 4x25 Press Your Buoy - Take 10s 100 Choice",72,4388
20,Speed and Power #7,2000,"Warm Up 200 Swim @50-70% 200 Pull @70% 4x25 Kick - Take 10s 4x50 Swim - Take 10s, descend 1-3, 4 EASY Drill Set 6x50 as 25 Scull / 25 Swim - Take 10s Pre-Set Four Times Through… - 50 Pull @90 - Take 10s - 50 EASY Pull - Take 10s Main Set 12x50 Swim in :46 (10%) on 1:00 100 EASY Pull 6x100 Swim in 1:41 (5%) on 2:05 100 EASY Pull 5x200 Swim in 3:31–3:34 (CS) on 3:45 100 EASY Pull Cool Down 100 Choice",40,2438
20,Speed and Power #7,2500,"Warm Up 200 Swim @50-70% 200 Pull @70% 4x25 Kick - Take 10s 4x50 Swim - Take 10s, descend 1-3, 4 EASY Drill Set 6x50 as 25 Scull / 25 Swim - Take 10s Pre-Set Four Times Through… - 50 Pull @90 - Take 10s - 50 EASY Pull - Take 10s Main Set 12x50 Swim in :46 (10%) on 1:00 100 EASY Pull 6x100 Swim in 1:41 (5%) on 2:05 100 EASY Pull 5x200 Swim in 3:31–3:34 (CS) on 3:45 100 EASY Pull Cool Down 100 Choice",50,3047
20,Speed and Power #7,3000,"Warm Up 200 Swim @50-70% 200 Pull @70% 4x25 Kick - Take 10s 4x50 Swim - Take 10s, descend 1-3, 4 EASY Drill Set 6x50 as 25 Scull / 25 Swim - Take 10s Pre-Set Four Times Through… - 50 Pull @90 - Take 10s - 50 EASY Pull - Take 10s Main Set 12x50 Swim in :46 (10%) on 1:00 100 EASY Pull 6x100 Swim in 1:41 (5%) on 2:05 100 EASY Pull 5x200 Swim in 3:31–3:34 (CS) on 3:45 100 EASY Pull Cool Down 100 Choice",60,3656
20,Speed and Power #7,3500,"Warm Up 200 Swim @50-70% 200 Pull @70% 4x25 Kick - Take 10s 4x50 Swim - Take 10s, descend 1-3, 4 EASY Drill Set 6x50 as 25 Scull / 25 Swim - Take 10s Pre-Set Four Times Through… - 50 Pull @90 - Take 10s - 50 EASY Pull - Take 10s Main Set 12x50 Swim in :46 (10%) on 1:00 100 EASY Pull 6x100 Swim in 1:41 (5%) on 2:05 100 EASY Pull 5x200 Swim in 3:31–3:34 (CS) on 3:45 100 EASY Pull Cool Down 100 Choice",70,4266
20,Speed and Power #7,4000,"Warm Up 200 Swim @50-70% 200 Pull @70% 4x25 Kick - Take 10s 4x50 Swim - Take 10s, descend 1-3, 4 EASY Drill Set 6x50 as 25 Scull / 25 Swim - Take 10s Pre-Set Four Times Through… - 50 Pull @90 - Take 10s - 50 EASY Pull - Take 10s Main Set 12x50 Swim in :46 (10%) on 1:00 100 EASY Pull 6x100 Swim in 1:41 (5%) on 2:05 100 EASY Pull 5x200 Swim in 3:31–3:34 (CS) on 3:45 100 EASY Pull Cool Down 100 Choice",80,4876
21,Open Water Skills #7,2000,"Warm Up 300 Swim @50-70% 200 Pull @70% 4x25 Kick - Take 5-10s 4x25 HARD Swim - Take 10s 100 Swim @70% Drill Set 6x50 - Take 10s, as: - 25 Swim w/ an OVER-Kick - 25 Swim, sighting every 6 strokes Pre-Set Four Times Through... - 25 in :24 (10%) on :35 - 50 in :50 (5%) on 1:00 - 75 in 1:19 (CS) on 1:30 Main Set 4x50 Swim in :50 (5%) on 1:00 4x400 Pull @80%, sighting every 8 strokes - Take 20s 4x50 Swim in :50 (5%) on 1:00 Cool Down 100 Choice",40,2438
21,Open Water Skills #7,2500,"Warm Up 300 Swim @50-70% 200 Pull @70% 4x25 Kick - Take 5-10s 4x25 HARD Swim - Take 10s 100 Swim @70% Drill Set 6x50 - Take 10s, as: - 25 Swim w/ an OVER-Kick - 25 Swim, sighting every 6 strokes Pre-Set Four Times Through... - 25 in :24 (10%) on :35 - 50 in :50 (5%) on 1:00 - 75 in 1:19 (CS) on 1:30 Main Set 4x50 Swim in :50 (5%) on 1:00 4x400 Pull @80%, sighting every 8 strokes - Take 20s 4x50 Swim in :50 (5%) on 1:00 Cool Down 100 Choice",50,3047
21,Open Water Skills #7,3000,"Warm Up 300 Swim @50-70% 200 Pull @70% 4x25 Kick - Take 5-10s 4x25 HARD Swim - Take 10s 100 Swim @70% Drill Set 6x50 - Take 10s, as: - 25 Swim w/ an OVER-Kick - 25 Swim, sighting every 6 strokes Pre-Set Four Times Through... - 25 in :24 (10%) on :35 - 50 in :50 (5%) on 1:00 - 75 in 1:19 (CS) on 1:30 Main Set 4x50 Swim in :50 (5%) on 1:00 4x400 Pull @80%, sighting every 8 strokes - Take 20s 4x50 Swim in :50 (5%) on 1:00 Cool Down 100 Choice",60,3656
21,Open Water Skills #7,3499,"Warm Up 300 Swim @50-70% 200 Pull @70% 4x25 Kick - Take 5-10s 4x25 HARD Swim - Take 10s 100 Swim @70% Drill Set 6x50 - Take 10s, as: - 25 Swim w/ an OVER-Kick - 25 Swim, sighting every 6 strokes Pre-Set Four Times Through... - 25 in :24 (10%) on :35 - 50 in :50 (5%) on 1:00 - 75 in 1:19 (CS) on 1:30 Main Set 4x50 Swim in :50 (5%) on 1:00 4x400 Pull @80%, sighting every 8 strokes - Take 20s 4x50 Swim in :50 (5%) on 1:00 Cool Down 100 Choice",69,4265
21,Open Water Skills #7,3500,"Warm Up 300 Swim @50-70% 200 Pull @70% 4x25 Kick - Take 5-10s 4x25 HARD Swim - Take 10s 100 Swim @70% Drill Set 6x50 - Take 10s, as: - 25 Swim w/ an OVER-Kick - 25 Swim, sighting every 6 strokes Pre-Set Four Times Through... - 25 in :24 (10%) on :35 - 50 in :50 (5%) on 1:00 - 75 in 1:19 (CS) on 1:30 Main Set 4x50 Swim in :50 (5%) on 1:00 4x400 Pull @80%, sighting every 8 strokes - Take 20s 4x50 Swim in :50 (5%) on 1:00 Cool Down 100 Choice",70,4266
22,Endurance Build #8,2000,"Warm Up 200 Swim @50-70% 4x25 Kick - Take 5s 4x25 Pull, descend 1-3, 4 EASY 200 Swim @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Catch Up Drill / 25 Swim - EVENS: 25 Backstroke / 25 Swim Pre-Set 5x100 - Take 10-15s, as: - 25@90%, 50@80%, 25@70% Main Set 2x400 Swim in 7:11-7:16 (Z2) - Take 20s 100 EASY Pull 6x100 Swim on 2:05, as: - ODDS: in 1:46 (CS) - EVENS: in 1:51 (Z1) 100 EASY Pull 6x50 Swim in :48 (10%) on 1:00 Cool Down 4x25 Catch Up Drill - Take 5s 100 Choice",40,2438
22,Endurance Build #8,2500,"Warm Up 200 Swim @50-70% 4x25 Kick - Take 5s 4x25 Pull, descend 1-3, 4 EASY 200 Swim @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Catch Up Drill / 25 Swim - EVENS: 25 Backstroke / 25 Swim Pre-Set 5x100 - Take 10-15s, as: - 25@90%, 50@80%, 25@70% Main Set 2x400 Swim in 7:11-7:16 (Z2) - Take 20s 100 EASY Pull 6x100 Swim on 2:05, as: - ODDS: in 1:46 (CS) - EVENS: in 1:51 (Z1) 100 EASY Pull 6x50 Swim in :48 (10%) on 1:00 Cool Down 4x25 Catch Up Drill - Take 5s 100 Choice",50,3047
22,Endurance Build #8,3000,"Warm Up 200 Swim @50-70% 4x25 Kick - Take 5s 4x25 Pull, descend 1-3, 4 EASY 200 Swim @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Catch Up Drill / 25 Swim - EVENS: 25 Backstroke / 25 Swim Pre-Set 5x100 - Take 10-15s, as: - 25@90%, 50@80%, 25@70% Main Set 2x400 Swim in 7:11-7:16 (Z2) - Take 20s 100 EASY Pull 6x100 Swim on 2:05, as: - ODDS: in 1:46 (CS) - EVENS: in 1:51 (Z1) 100 EASY Pull 6x50 Swim in :48 (10%) on 1:00 Cool Down 4x25 Catch Up Drill - Take 5s 100 Choice",60,3656
22,Endurance Build #8,3499,"Warm Up 200 Swim @50-70% 4x25 Kick - Take 5s 4x25 Pull, descend 1-3, 4 EASY 200 Swim @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Catch Up Drill / 25 Swim - EVENS: 25 Backstroke / 25 Swim Pre-Set 5x100 - Take 10-15s, as: - 25@90%, 50@80%, 25@70% Main Set 2x400 Swim in 7:11-7:16 (Z2) - Take 20s 100 EASY Pull 6x100 Swim on 2:05, as: - ODDS: in 1:46 (CS) - EVENS: in 1:51 (Z1) 100 EASY Pull 6x50 Swim in :48 (10%) on 1:00 Cool Down 4x25 Catch Up Drill - Take 5s 100 Choice",69,4265
22,Endurance Build #8,3500,"Warm Up 200 Swim @50-70% 4x25 Kick - Take 5s 4x25 Pull, descend 1-3, 4 EASY 200 Swim @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Catch Up Drill / 25 Swim - EVENS: 25 Backstroke / 25 Swim Pre-Set 5x100 - Take 10-15s, as: - 25@90%, 50@80%, 25@70% Main Set 2x400 Swim in 7:11-7:16 (Z2) - Take 20s 100 EASY Pull 6x100 Swim on 2:05, as: - ODDS: in 1:46 (CS) - EVENS: in 1:51 (Z1) 100 EASY Pull 6x50 Swim in :48 (10%) on 1:00 Cool Down 4x25 Catch Up Drill - Take 5s 100 Choice",70,4266
23,Speed and Power #8,2000,"Warm Up 200 Swim @50-70% 200 Pull @70% 4x25 HARD - Take 10s 200 Swim @70% Drill Set 8x50 - Take 10s, as: - ODDS: 25 Finger Tip Drill / 25 Swim - EVENS: br3 Pre-Set 500 Pull as 100H/100E, 75H/75E, 50H/50E, 25H/25E Main Set 8x100 Swim in 1:41 (5%) on 1:55 100 EASY Pull 4x200 Swim in 3:31-3:34 (CS) on 3:50 100 EASY Pull 4x50 Swim in :48 (10%) on 1:00 Cool Down 100 Choice",40,2438
23,Speed and Power #8,2500,"Warm Up 200 Swim @50-70% 200 Pull @70% 4x25 HARD - Take 10s 200 Swim @70% Drill Set 8x50 - Take 10s, as: - ODDS: 25 Finger Tip Drill / 25 Swim - EVENS: br3 Pre-Set 500 Pull as 100H/100E, 75H/75E, 50H/50E, 25H/25E Main Set 8x100 Swim in 1:41 (5%) on 1:55 100 EASY Pull 4x200 Swim in 3:31-3:34 (CS) on 3:50 100 EASY Pull 4x50 Swim in :48 (10%) on 1:00 Cool Down 100 Choice",50,3047
23,Speed and Power #8,3000,"Warm Up 200 Swim @50-70% 200 Pull @70% 4x25 HARD - Take 10s 200 Swim @70% Drill Set 8x50 - Take 10s, as: - ODDS: 25 Finger Tip Drill / 25 Swim - EVENS: br3 Pre-Set 500 Pull as 100H/100E, 75H/75E, 50H/50E, 25H/25E Main Set 8x100 Swim in 1:41 (5%) on 1:55 100 EASY Pull 4x200 Swim in 3:31-3:34 (CS) on 3:50 100 EASY Pull 4x50 Swim in :48 (10%) on 1:00 Cool Down 100 Choice",60,3656
23,Speed and Power #8,3500,"Warm Up 200 Swim @50-70% 200 Pull @70% 4x25 HARD - Take 10s 200 Swim @70% Drill Set 8x50 - Take 10s, as: - ODDS: 25 Finger Tip Drill / 25 Swim - EVENS: br3 Pre-Set 500 Pull as 100H/100E, 75H/75E, 50H/50E, 25H/25E Main Set 8x100 Swim in 1:41 (5%) on 1:55 100 EASY Pull 4x200 Swim in 3:31-3:34 (CS) on 3:50 100 EASY Pull 4x50 Swim in :48 (10%) on 1:00 Cool Down 100 Choice",70,4266
23,Speed and Power #8,3700,"Warm Up 200 Swim @50-70% 200 Pull @70% 4x25 HARD - Take 10s 200 Swim @70% Drill Set 8x50 - Take 10s, as: - ODDS: 25 Finger Tip Drill / 25 Swim - EVENS: br3 Pre-Set 500 Pull as 100H/100E, 75H/75E, 50H/50E, 25H/25E Main Set 8x100 Swim in 1:41 (5%) on 1:55 100 EASY Pull 4x200 Swim in 3:31-3:34 (CS) on 3:50 100 EASY Pull 4x50 Swim in :48 (10%) on 1:00 Cool Down 100 Choice",74,4510
